R,G,B
148.33265765982648,146.50376033973058,147.01314915211802
148.2700528060438,146.5108647471477,147.0845667591736
148.2963564196187,146.36323567664428,146.7944007167699
148.2025473779542,146.37842147350975,147.02613374697717
148.29685423128046,146.24992294504054,146.74002619868622
148.2933275479703,146.3139041558191,146.97792401889885
148.27375055413142,146.1993138407571,146.67899890137426
148.10676700428573,146.17286063451814,146.87189116485806
148.28189849515405,146.1692229137363,146.61516117844275
148.17101516312283,146.19207585897863,146.8658687597269
148.30549881486905,146.21603588152544,146.59944982945677
148.1518601714115,146.24713912481803,146.81464806655933
148.26532382839048,146.20484308650364,146.61437020113655
148.2578586645331,146.2333645012965,146.89840850596207
148.34455688882463,146.28464170401426,146.62354103416703
148.2283267634955,146.23180604682094,146.92678566265408
148.28485759287892,146.2860617795953,146.68121324220047
148.2608215771235,146.3274162686344,146.86999166180675
148.31922589718766,146.29753252320333,146.7554052817393
148.31232736720833,146.34740586843031,146.88266995743533
148.3531211750306,146.36381904220357,146.68097225300937
148.25839252840882,146.31768238026854,146.9696297938373
148.2909357147674,146.31367108850418,146.5836921861603
148.3079866599838,146.49379747079462,146.96692948297795
148.3855072882646,146.38686089193328,146.75456901451872
148.3873999421352,146.4884222200791,147.07359918989297
148.44788482493274,146.487565451337,146.84025052312856
148.32139982940663,146.43392398475262,147.08959525037227
148.41391918452288,146.40922710806228,146.90721346539232
148.24939663270467,146.4952814509719,147.0597682876894
148.2779115576147,146.3872557046398,146.69889422938
148.24955207490464,146.42782626285978,146.9957423033946
148.38318819358815,146.5211592555487,146.8030739442047
148.29152684563758,146.46358385404614,147.1030577412636
148.3936446454982,146.46572049351312,146.8520713194876
148.30215317919075,146.44464836223506,147.04530828516377
148.34070809248556,146.42550096339113,146.8679479768786
148.2893810127131,146.46629026741368,147.11139266117806
148.31763730809632,146.4212725152511,146.8464240625271
148.32268193661176,146.4373461888548,147.001507409423
148.30514596114764,146.3667761415404,146.7228519970336
148.25994826564676,146.4818664829792,147.10882037004032
148.3512405453582,146.45909331791685,146.77701980054923
148.2071449566571,146.36823896189003,147.01291373336994
148.3885128135946,146.44989472568452,146.75425072150247
148.2717310111179,146.45028264651594,147.0369729594271
148.2042393942897,146.3541498092706,146.7947684275421
148.2047172081829,146.403908543923,146.8997689530686
148.35850556055928,146.55126358833078,146.79405942501555
148.33914191673614,146.53136490465474,147.01804740999185
148.25010475617097,146.45756532209512,146.87389765201686
148.30054399938325,146.56246837913238,147.11021649151718
148.30867354309325,146.5023643735614,146.82911502123602
148.34779569840643,146.64063087468307,147.17336039101892
148.28923670772147,146.55009120618374,146.8805319317903
148.25151039207563,146.60188281091914,147.10512039776066
148.35219722774949,146.64623693732324,147.03938677086293
148.28810922750915,146.61198709304566,147.2385523020613
148.35727113837385,146.6270758001069,146.879542204525
148.27569686201434,146.6559579354876,147.09188129872257
148.3010501975142,146.61863377974757,146.9216494845361
148.30324445407905,146.72633379097718,147.20420068887444
148.37190958210135,146.74163287713452,146.9880621021102
148.36255089502976,146.74607174693426,147.28749367576555
148.32309433780495,146.79281327521014,147.10033958719683
148.26178010471205,146.70442208489672,147.20763232297932
148.39798901083026,146.7719193485474,147.08988293307775
148.2851543502651,146.73414003476552,147.21780938669184
148.43010555919406,146.74317139885196,147.0872211734792
148.32262368678377,146.78859928420383,147.37326891488962
148.42702387941904,146.75709597004726,147.122669566975
148.37955522152205,146.84776261779498,147.28622978936616
148.3573886966107,146.77866883601374,147.03986656590115
148.30122059850254,146.78648433926378,147.41087704937766
148.38453908085827,146.89242170345543,147.16204399244964
148.29357727528645,146.83198514020086,147.2608549196618
148.36518237710834,146.84797417567086,147.1792837693514
148.3300499725584,146.82925079676863,147.45968495142358
148.32496618645823,146.81845136385297,147.11693950143678
148.2782741390432,146.80621371561708,147.44663367575842
148.32821075740944,146.75740462572458,147.07992470198548
148.35436563552037,146.84042998945253,147.4025901470383
148.33694735980194,146.77594320310956,147.17103609049354
148.22938712628184,146.69774204419625,147.31624380145394
148.2604631461399,146.64641184483497,147.0188878138944
148.1537338811844,146.4954696313566,147.08764493085226
148.22039080858278,146.4758609730729,146.9048306945568
148.18995963430024,146.4274910646333,147.091810290845
148.19336950027943,146.36988089961264,146.79450365202644
148.09679004494805,146.32695485443676,146.9872285894601
148.14188609802392,146.25225693942636,146.77761077550076
148.0865064908781,146.1977958963387,146.94184712946097
148.19544397417192,146.24780793620985,146.72494354322254
148.1002327856685,146.2078829035072,146.7802368341149
148.16148113893746,146.23542247720343,146.62979233803958
148.1024510583349,146.2227586572421,146.89563126677362
148.16392218813365,146.16671563220936,146.62812998184262
148.16727453181537,146.22298934750455,146.85823653261514
148.13427686139582,146.10202921178302,146.57014538427808
148.151903979493,146.28572942916753,146.87086764415363
148.23562985673243,146.27694221090994,146.61789205761556
148.14501378100726,146.17621378871692,146.8340930555288
148.25800420208563,146.27997841130323,146.67418415929373
148.16152874472064,146.20104911962665,146.95477600138855
148.2254157375881,146.2926368815708,146.60942097735054
148.14098908614528,146.29537726488977,146.89537919143075
148.27883679936812,146.34484236685708,146.7637140352736
148.25474398388636,146.38999932538573,147.02719659223422
148.1706978626631,146.31134002736715,146.66755160252086
148.2015434046427,146.34775257354536,146.9774558872409
148.23823397687488,146.43221624537088,146.7490621373156
148.2225172008403,146.39459787615394,146.88158883728102
148.26873498240022,146.4777751561349,146.77348523881295
148.2580943615345,146.43735814688634,147.07844025423933
148.23684324615957,146.42671959073763,146.79870708549902
148.20616574968926,146.404960349961,147.0923706194656
148.244781683154,146.37661943612318,146.7536530626005
148.2210116656552,146.38616593936942,146.95007176641718
148.2621036908548,146.3839886286981,146.8287607208249
148.17234349169323,146.38469546609088,147.03806131645788
148.2915560352928,146.36085986478477,146.80040574206947
148.19119113813656,146.38115842170944,147.0045533171759
148.1449982656286,146.3056781392122,146.81203268326524
148.14976687731195,146.3489278282984,146.95260480887794
148.2998761857503,146.35168546362897,146.79119714408222
148.17907880026215,146.31435290489225,147.06148560083273
148.254679717531,146.3669592192603,146.80623609090645
148.1461907765798,146.26209267721882,147.02247829457738
148.314731228895,146.42929193180888,146.85829001941298
148.1844295677236,146.38233975795606,146.98596511521427
148.2391975382956,146.31336649635705,146.6894650415822
148.2089759407773,146.38128470080198,147.02490746452807
148.17257576268003,146.27346754128024,146.80278843238509
148.1308375646745,146.34532561254082,147.02656350865698
148.21358947439393,146.36248711749806,146.8351569498088
148.31349045691152,146.48242240215924,147.07002120686332
148.28626702708434,146.3806887446576,146.925179606528
148.2061223899868,146.46036441421043,147.0167223919139
148.20637956534935,146.2900914876499,146.87031300435035
148.21048018109136,146.4121128931272,147.0961566247652
148.30662453882536,146.45198967354133,146.9640885840614
148.24306679771817,146.46755993678693,147.1199940255936
148.336756715095,146.5883608231531,146.9251753439439
148.217625769266,146.5047396905105,147.1604844267312
148.3568652007418,146.57367597119529,146.9370631728523
148.20645344691349,146.48127180218552,147.13539518569198
148.31717408161987,146.5448774449598,146.98976982097187
148.25704045552206,146.56169009470773,147.1726079793435
148.3042676438157,146.5797841861719,146.92750350300224
148.2692194658971,146.5890548893589,147.1590167804474
148.25669579451625,146.59016393442624,146.95825329192846
148.22337150537894,146.6133285798939,147.1803737552332
148.2506695439394,146.610200188821,146.9491965472727
148.2169802232947,146.62838963866332,147.2595680528663
148.35237494462314,146.62249841092512,146.96407246181406
148.24515469781028,146.6929468980908,147.26407800683475
148.31479929485883,146.61867949792406,147.04506834667515
148.23236824356874,146.7025435976491,147.20435494749012
148.30998015911237,146.70082638260166,147.0594022691811
148.1983380302045,146.67103596117252,147.34606546715804
148.3139803693037,146.7021730545094,147.0496932101679
148.28028708364442,146.71929866814384,147.2987403964259
148.30016091577457,146.71662924812827,147.057115464295
148.2619291932228,146.72653784824092,147.27422330775272
148.3656335231927,146.77075201665366,147.06216208402
148.27169225877014,146.7329186561375,147.31973828119354
148.21332986627758,146.66354150113884,146.91099778975197
148.18162858353884,146.6646597564735,147.20967555487053
148.23433624397362,146.56383742155478,146.94699199052155
148.1182398063729,146.50983804945784,147.04712910240153
148.18937606533066,146.45173390086768,146.8300767519573
148.04197209571316,146.33235981589917,147.01530639292514
148.16630292869291,146.40307466986565,146.84387209912944
148.09052008693013,146.29326387918448,146.9470082834192
148.09007073062617,146.23292443193864,146.70420818316725
148.01678253574906,146.22740070774958,146.85627091187845
148.00611933178826,146.0423583037405,146.3623463541792
148.03774421665085,146.10353388061645,146.74049043379335
148.16030891306758,146.08298905209776,146.44821319243914
148.0583191551916,146.13500161462125,146.69209895941276
148.09425628760994,146.0846175358741,146.4485515352569
148.0365707231687,146.06930306347317,146.67161091528072
148.12723302515258,146.01585893740298,146.47974008695903
147.94362979031092,145.94861412388528,146.58770306097855
148.2136291554801,146.0693556083618,146.5147517436508
148.10072185280376,146.07427320465032,146.72514622702923
148.2050649263012,146.10395920295375,146.5478343439407
148.11788366933538,146.16368283978008,146.6021799942124
148.06164046677597,146.0354036069052,146.3868984472948
148.08437990959123,146.1276132278243,146.69292344170177
148.1557591875277,146.12972866200303,146.46421826520978
148.15216154721273,146.1574207979021,146.72386282563005
148.1812794210468,146.18374151397032,146.62487051125768
148.1443875780708,146.24252062610842,146.6978901611535
148.2687574415163,146.26882974774767,146.54584456088426
148.04984907370795,146.12247210515656,146.8060187283616
148.19630748767474,146.23235550672044,146.59204052028664
148.20509816400525,146.20906136696752,146.79768861374683
148.2148096385542,146.1565156626506,146.4673108433735
148.10592542634166,146.1895365642162,146.7705366605646
148.14663422155832,146.18791018166047,146.48577555052282
148.09910200855091,146.23120267228373,146.74423873172566
148.1850263772794,146.1506564208802,146.50842386722232
148.12228956618594,146.13037084183168,146.76503546407062
148.1873997002453,146.21996308487107,146.467651070105
148.0057935249406,146.1480337200503,146.68999339673115
148.22965741338913,146.19341246348026,146.56855589088912
148.15415267344767,146.11132258204404,146.70742166608045
148.043127242949,145.92344227943832,147.5917483561743
148.1344304493066,146.0152420066232,147.89466047731293
148.14095620258414,146.00185202154904,147.63838796957668
148.07829133475016,146.02515095876285,147.86121913959528
148.1914129187203,146.07854049518224,147.65937653719655
148.1026985603501,146.04879482940606,147.9127727358168
148.1378735299788,146.05491613649508,147.6272845575477
148.07654226961156,146.09863873437004,147.8865869060129
148.1278363232481,146.00409577364346,147.5594248570093
147.98558288274816,145.9305913960342,147.80332138740033
148.19210017502664,146.0674310621658,147.6614512263919
148.05210085653826,146.01415192106543,147.86221639521264
